config,version,0836f6b83c0a80494e4f98c987198bab2dc8f84d
config,algorithm,
config,csv,../results/2018-10-23/cpp/random/csv.csv
config,language,cpp
config,sorttype,random
config,time_for,2.0
config,values,"['small', 'fib']"
result,quadraticreject,0,0,2.6739108391204745e-09
result,cardchoose,0,0,2.0585820848558185e-09
result,fisheryates,0,0,2.6427297966805887e-09
result,floydf2,0,0,3.6646486949017294e-08
result,iterativechoose,0,0,2.0469415280924218e-09
result,rejectionsample,0,0,3.4874674924032955e-08
result,reservoirsample,0,0,2.3578874789976403e-09
result,selby_fy,0,0,3.527637913395795e-08
result,quadraticreject,1,0,2.667830831703225e-09
result,cardchoose,1,0,2.0660093599845094e-09
result,fisheryates,1,0,2.5873906872319234e-08
result,floydf2,1,0,3.698266273974094e-08
result,iterativechoose,1,0,6.766668173814707e-09
result,rejectionsample,1,0,3.8103656190987544e-08
result,reservoirsample,1,0,6.021087212714201e-09
result,selby_fy,1,0,3.548715476657347e-08
result,quadraticreject,1,1,6.303717825925343e-09
result,cardchoose,1,1,1.4500998867653147e-08
result,fisheryates,1,1,2.9853434589946505e-08
result,floydf2,1,1,7.923491452946608e-08
result,iterativechoose,1,1,1.0032443239067619e-08
result,rejectionsample,1,1,7.766132013460512e-08
result,reservoirsample,1,1,6.0080533166264275e-09
result,selby_fy,1,1,9.670565414356639e-08
result,quadraticreject,2,0,2.6532042534263968e-09
result,cardchoose,2,0,2.0393630137600668e-09
result,fisheryates,2,0,2.7313133336390725e-08
result,floydf2,2,0,3.6741949154906013e-08
result,iterativechoose,2,0,1.0639280666471453e-08
result,rejectionsample,2,0,3.521737218019327e-08
result,reservoirsample,2,0,1.130991175465608e-08
result,selby_fy,2,0,3.5434087820779905e-08
result,quadraticreject,2,1,6.311584238019005e-09
result,cardchoose,2,1,1.4549278152718078e-08
result,fisheryates,2,1,3.1506268355759056e-08
result,floydf2,2,1,7.948234016583867e-08
result,iterativechoose,2,1,1.9158905690667084e-08
result,rejectionsample,2,1,7.75767256399364e-08
result,reservoirsample,2,1,1.3485426517768076e-08
result,selby_fy,2,1,9.780697550601446e-08
result,quadraticreject,2,2,2.505281830832723e-08
result,cardchoose,2,2,2.9327438744298997e-08
result,fisheryates,2,2,3.574590898442655e-08
result,floydf2,2,2,1.2147199994522864e-07
result,iterativechoose,2,2,1.779958122183576e-08
result,rejectionsample,2,2,1.4879701957348982e-07
result,reservoirsample,2,2,1.0522617234782564e-08
result,selby_fy,2,2,1.5520132889136105e-07
result,quadraticreject,3,0,2.699421082533936e-09
result,cardchoose,3,0,2.0552282307307147e-09
result,fisheryates,3,0,2.714433430422973e-08
result,floydf2,3,0,3.694802280232676e-08
result,iterativechoose,3,0,1.4624119448511464e-08
result,rejectionsample,3,0,3.5094843100294164e-08
result,reservoirsample,3,0,1.4932564479221363e-08
result,selby_fy,3,0,3.498272941730754e-08
result,quadraticreject,3,1,6.375472466388856e-09
result,cardchoose,3,1,1.4691965386169053e-08
result,fisheryates,3,1,3.124708641102441e-08
result,floydf2,3,1,7.953069061834825e-08
result,iterativechoose,3,1,2.4222777709258373e-08
result,rejectionsample,3,1,7.755072328822934e-08
result,reservoirsample,3,1,2.1313819918335347e-08
result,selby_fy,3,1,9.74797427805472e-08
result,quadraticreject,3,2,1.9434313915797872e-08
result,cardchoose,3,2,3.020637186949065e-08
result,fisheryates,3,2,3.5797150529433584e-08
result,floydf2,3,2,1.2624946007037024e-07
result,iterativechoose,3,2,2.955505431459709e-08
result,rejectionsample,3,2,1.3739715331631018e-07
result,reservoirsample,3,2,1.7969371858651476e-08
result,selby_fy,3,2,1.595006735233706e-07
result,quadraticreject,3,3,5.3019994935599955e-08
result,cardchoose,3,3,4.200519570408585e-08
result,fisheryates,3,3,4.143301545575483e-08
result,floydf2,3,3,1.6035262512195898e-07
result,iterativechoose,3,3,2.5170752545862695e-08
result,rejectionsample,3,3,2.2008480708167797e-07
result,reservoirsample,3,3,1.3866401033881836e-08
result,selby_fy,3,3,2.108456722451547e-07
result,quadraticreject,4,0,2.6498669646527757e-09
result,cardchoose,4,0,2.0475885518424686e-09
result,fisheryates,4,0,2.7502908858844238e-08
result,floydf2,4,0,3.658021900224498e-08
result,iterativechoose,4,0,1.8163838685878246e-08
result,rejectionsample,4,0,3.471381906859581e-08
result,reservoirsample,4,0,1.95808661935153e-08
result,selby_fy,4,0,3.515862047188074e-08
