config,algorithm,
config,build_dir,
config,csv,../sorted.csv
config,language,cpp
config,sorttype,sorted
config,time_for,0.2
config,time_limit,5.0
config,values,"['small', 'fib']"
info,version,1ac981809f06a7a201bf0619579cf79eead68e36
info,donothing_s,2.3186420821142955e-09
info,algorithms,"['quadraticreject', 'cardchoose', 'select', 'floydf2', 'quadraticf2', 'iterativechoose', 'rejectionsample', 'reservoirsample', 'hsel']"
result,quadraticreject,0,0,5.730712987590865e-09
result,cardchoose,0,0,2.4690788883250475e-09
result,select,0,0,4.126889219415667e-09
result,floydf2,0,0,9.490876505516088e-09
result,quadraticf2,0,0,2.4282400222747185e-09
result,iterativechoose,0,0,2.6501770488931893e-09
result,rejectionsample,0,0,1.308473974417812e-08
result,reservoirsample,0,0,2.6381070893212695e-09
result,hsel,0,0,1.051889039014268e-08
result,quadraticreject,1,0,5.130757720581507e-09
result,cardchoose,1,0,2.443808716973969e-09
result,select,1,0,1.7732792609665917e-08
result,floydf2,1,0,9.371393428879181e-09
result,quadraticf2,1,0,2.3442993580576636e-09
result,iterativechoose,1,0,5.9802456937002075e-09
result,rejectionsample,1,0,1.109336734474181e-08
result,reservoirsample,1,0,6.570758603773815e-09
result,hsel,1,0,1.0499299197599665e-08
result,quadraticreject,1,1,1.1903828873004941e-08
result,cardchoose,1,1,1.2253030704475711e-08
result,select,1,1,2.5781246197844116e-08
result,floydf2,1,1,6.219657204588656e-08
result,quadraticf2,1,1,1.1749284847412725e-08
result,iterativechoose,1,1,6.201603719897539e-09
result,rejectionsample,1,1,6.089916895409114e-08
result,reservoirsample,1,1,6.817383446404671e-09
result,hsel,1,1,6.752506202314878e-08
result,quadraticreject,2,0,5.0590017292016475e-09
result,cardchoose,2,0,2.4193630726473664e-09
result,select,2,0,2.1194754656416577e-08
result,floydf2,2,0,9.391893193756756e-09
result,quadraticf2,2,0,2.3441941090957905e-09
result,iterativechoose,2,0,9.945405085630395e-09
result,rejectionsample,2,0,1.108576751306921e-08
result,reservoirsample,2,0,1.0870115879876355e-08
result,hsel,2,0,1.0517937130163896e-08
result,quadraticreject,2,1,1.1947147271578526e-08
result,cardchoose,2,1,1.2097720350071316e-08
result,select,2,1,2.8733952736807897e-08
result,floydf2,2,1,6.187034041062762e-08
result,quadraticf2,2,1,1.180902262836513e-08
result,iterativechoose,2,1,1.4381979770886726e-08
result,rejectionsample,2,1,6.078677840199602e-08
result,reservoirsample,2,1,1.519078923442861e-08
result,hsel,2,1,6.760016070964453e-08
result,quadraticreject,2,2,3.8141495996842635e-08
result,cardchoose,2,2,2.030749309958012e-08
result,select,2,2,4.074936660345088e-08
result,floydf2,2,2,9.536571494559693e-08
result,quadraticf2,2,2,2.0063337549691197e-08
result,iterativechoose,2,2,1.0254598124078451e-08
result,rejectionsample,2,2,1.3043896229367465e-07
result,reservoirsample,2,2,7.800897454946417e-09
result,hsel,2,2,1.2765050200097796e-07
result,quadraticreject,3,0,5.0639454315126985e-09
result,cardchoose,3,0,2.463541139443596e-09
result,select,3,0,2.2501667146779287e-08
result,floydf2,3,0,9.357125031872218e-09
result,quadraticf2,3,0,2.3310510070640786e-09
result,iterativechoose,3,0,1.3841499731370246e-08
result,rejectionsample,3,0,1.1106569327714427e-08
result,reservoirsample,3,0,1.5154511774337405e-08
result,hsel,3,0,1.0498091061356628e-08
result,quadraticreject,3,1,1.1976574973622114e-08
result,cardchoose,3,1,1.2146509148616133e-08
result,select,3,1,2.8874959599713232e-08
result,floydf2,3,1,6.17696758273314e-08
result,quadraticf2,3,1,1.1713120574248786e-08
result,iterativechoose,3,1,2.082040641597387e-08
result,rejectionsample,3,1,6.112880576217908e-08
result,reservoirsample,3,1,2.2448047714017943e-08
result,hsel,3,1,6.818803766737884e-08
result,quadraticreject,3,2,3.195428340613649e-08
result,cardchoose,3,2,2.087879860655131e-08
result,select,3,2,4.072591533440541e-08
result,floydf2,3,2,1.0120102856708302e-07
